file_id	perseus_id	perseus_author	wikidata_work_id	wikidata_work_label	selected_english_translation	historian	main_language	author_code	author_wikidata_id	author_impact_date	languages	file_path	editors	pub_date	n_characters	n_words	n_pages	perseus_title	wikidata_author_in_db	instance_of	genre	form_of_creative_work	confidence
tlg0007.tlg003.perseus-grc2	tlg0007.tlg003	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg003/tlg0007.tlg003.perseus-grc2.xml	Bernadotte Perrin	1914	9039	1177	5	Θησέως καὶ Ῥωμύλου σύγκρισις					0
tlg0007.tlg004.perseus-grc2	tlg0007.tlg004	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg004/tlg0007.tlg004.perseus-grc2.xml	Bernadotte Perrin	1914	65172	9657	39	Λυκοῦργος					0
tlg0007.tlg050.perseus-grc2	tlg0007.tlg050	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg050/tlg0007.tlg050.perseus-grc2.xml	Bernadotte Perrin	1919	112975	16893	68	Κάτων					0
tlg0007.tlg057.perseus-grc2	tlg0007.tlg057	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg057/tlg0007.tlg057.perseus-grc2.xml	Bernadotte Perrin	1920	84864	12522	50	Δημήτριος					0
tlg0007.tlg061.perseus-grc2	tlg0007.tlg061	Plutarch			0	1	Greek	tlg0007	Q41523	75	eng; grc	tlg0007/tlg061/tlg0007.tlg061.perseus-grc2.xml	Bernadotte Perrin	1918	81152	11943	48	Βροῦτος					0
tlg0007.tlg095.perseus-grc2	tlg0007.tlg095	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg095/tlg0007.tlg095.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	38571	5890	24	Περὶ ἀοπγησίας					0
tlg0007.tlg092.perseus-grc2	tlg0007.tlg092	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg092/tlg0007.tlg092.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	99397	15429	62	Περὶ τῶν ἐκλελοιπότων					0
tlg0007.tlg066.perseus-grc2	tlg0007.tlg066	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg066/tlg0007.tlg066.perseus-grc2.xml	Bernadotte Perrin	1926	28736	4158	17	Ὄθων					0
tlg0007.tlg059.perseus-grc2	tlg0007.tlg059	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg059/tlg0007.tlg059.perseus-grc2.xml	Bernadotte Perrin	1920	6063	898	4	Σύγκρισις Δημητρίου καὶ Ἀντωνίου					0
tlg0007.tlg005.perseus-grc2	tlg0007.tlg005	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg005/tlg0007.tlg005.perseus-grc2.xml	Bernadotte Perrin	1914	51263	7654	31	Νομᾶς					0
tlg0007.tlg002.perseus-grc2	tlg0007.tlg002	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg002/tlg0007.tlg002.perseus-grc2.xml	Bernadotte Perrin	1914	63099	9398	38	Ῥωμύλος					0
tlg0007.tlg033.perseus-grc2	tlg0007.tlg033	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg033/tlg0007.tlg033.perseus-grc2.xml	Bernadotte Perrin	1916	78536	11624	46	Σύλλας					0
tlg0007.tlg067.perseus-grc2	tlg0007.tlg067	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg067/tlg0007.tlg067.perseus-grc2.xml	Grēgorios N. Vernardakēs; Grēgorios N. Vernardakēss	1888	42315	6447	26	Περὶ παίδων ἀγωγῆς					0
tlg0007.tlg093.perseus-grc2	tlg0007.tlg093	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg093/tlg0007.tlg093.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	4885	765	3	Εἰ διδακτὸν ἡ ἀρετή					0
tlg0007.tlg058.perseus-grc2	tlg0007.tlg058	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg058/tlg0007.tlg058.perseus-grc2.xml	Bernadotte Perrin	1920	126398	18575	74	Ἀντώνιος					0
tlg0007.tlg094.perseus-grc2	tlg0007.tlg094	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg094/tlg0007.tlg094.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	39860	6281	25	Περὶ τῆς ἠθικῆς ἀρετῆς					0
tlg0007.tlg060.perseus-grc2	tlg0007.tlg060	Plutarch			0	1	Greek	tlg0007	Q41523	75	eng; grc	tlg0007/tlg060/tlg0007.tlg060.perseus-grc2.xml	Bernadotte Perrin	1918	82084	11847	47	Δίων					0
tlg0007.tlg051.perseus-grc1	tlg0007.tlg051	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg051/tlg0007.tlg051.perseus-grc1.xml	Bernadotte Perrin	1921	94037	13553	54	Ἄγις καὶ Κλεομένης					0
tlg0007.tlg073.perseus-grc2	tlg0007.tlg073	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg073/tlg0007.tlg073.perseus-grc2.xml	Grēgorios N. Vernardakēs; Gregorius N. Bernardakis	1888	13547	2003	8	Περί πολυφιλίας					0
tlg0007.tlg087.perseus-grc4	tlg0007.tlg087	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg087/tlg0007.tlg087.perseus-grc4.xml	Grēgorios N. Vernardakēs	1889	115969	17286	69	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β					0
tlg0007.tlg080.perseus-grc2	tlg0007.tlg080	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg080/tlg0007.tlg080.perseus-grc2.xml	Grēgorios N. Vernardakēs	1888	28294	3556	14	Περὶ δεισιδαιμονίας					0
tlg0007.tlg074.perseus-grc2	tlg0007.tlg074	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg074/tlg0007.tlg074.perseus-grc2.xml	Grēgorios N. Vernardakēs	1888	9037	1394	6	Περὶ τύχης					0
tlg0007.tlg089.perseus-grc2	tlg0007.tlg089	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg089/tlg0007.tlg089.perseus-grc2.xml	Grēgorios N. Vernardakēs	1889	119063	18314	73	Περὶ Ἴσιδος και Ὀσίριδος					0
tlg0007.tlg042.perseus-grc2	tlg0007.tlg042	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg042/tlg0007.tlg042.perseus-grc2.xml	Bernadotte Perrin	1919	45974	6698	27	Σερτώριος					0
tlg0007.tlg027.perseus-grc2	tlg0007.tlg027	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg027/tlg0007.tlg027.perseus-grc2.xml	Bernadotte Perrin	1921	39231	5725	23	Φιλοποίμην					0
tlg0007.tlg088.perseus-grc3	tlg0007.tlg088	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg088/tlg0007.tlg088.perseus-grc3.xml	Frank Cole Babbitt	1936	44833	6481	26	Πότερον Ἀθηναῖοι κατὰ πόλεμον ἢ κατὰ σοφίαν ἐνδοξότεροι					0
tlg0007.tlg043.perseus-grc2	tlg0007.tlg043	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg043/tlg0007.tlg043.perseus-grc2.xml	Bernadotte Perrin	1919	2599	405	2	Σύγκρισις Σερτωρίου καὶ Εὐμένους					0
tlg0007.tlg081.perseus-grc3	tlg0007.tlg081	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg081/tlg0007.tlg081.perseus-grc3.xml	Frank Cole Babbitt	1931	234164	34266	137	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν					0
tlg0007.tlg086.perseus-grc4	tlg0007.tlg086	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg086/tlg0007.tlg086.perseus-grc4.xml	Grēgorios N. Vernardakēs	1889	35725	5307	21	Περὶ τῆς Ῥωμαίων τύχης					0
tlg0007.tlg072.perseus-grc2	tlg0007.tlg072	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg072/tlg0007.tlg072.perseus-grc2.xml	Grēgorios N. Vernardakēs	1888	21286	3217	13	Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο					0
tlg0007.tlg028.perseus-grc2	tlg0007.tlg028	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg028/tlg0007.tlg028.perseus-grc2.xml	Bernadotte Perrin	1921	39601	5905	24	Τίτος					0
tlg0007.tlg010.perseus-grc2	tlg0007.tlg010	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg010/tlg0007.tlg010.perseus-grc2.xml	Bernadotte Perrin	1914	55021	8141	33	Θεμιστοκλῆς					0
tlg0007.tlg100.perseus-grc2	tlg0007.tlg100	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg100/tlg0007.tlg100.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	6114	933	4	Ποτερον τὰ τῆς ψυχῆς ἢ τὰ τοῦ σώματος πάθη χείρονα					0
tlg0007.tlg107.perseus-grc2	tlg0007.tlg107	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg107/tlg0007.tlg107.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	66686	10266	41	Περὶ τῶν ὑπὸ τοῦ θείου βραδέως τιμωρουμένων					0
tlg0007.tlg138.perseus-grc2	tlg0007.tlg138	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg138/tlg0007.tlg138.perseus-grc2.xml	Grēgorios N. Vernardakēs	1895	87714	13807	55	Περὶ τῶν κοινῶν ἐννοιῶν πρὸς τοὺς Στωικοὺς					0
tlg0007.tlg084b.perseus-grc4	tlg0007.tlg084b	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg084b/tlg0007.tlg084b.perseus-grc4.xml	Grēgorios N. Vernardakēs	1889	42861	6387	26	Κεφαλαίων καταγραφή Ἑλληνικά					0
tlg0007.tlg084b.perseus-grc3	tlg0007.tlg084b	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg084b/tlg0007.tlg084b.perseus-grc3.xml	Frank Cole Babbitt	1936	45350	6707	27	Αἴτια Ἑλληνικά					0
tlg0007.tlg131.perseus-grc2	tlg0007.tlg131	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg131/tlg0007.tlg131.perseus-grc2.xml	Grēgorios N. Vernardakēs	1895	10392	1587	6	Περὶ σαρκοφαγίας λόγος α′					0
tlg0007.tlg136.perseus-grc2	tlg0007.tlg136	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg136/tlg0007.tlg136.perseus-grc2.xml	Grēgorios N. Vernardakēs	1895	77035	12073	48	Περὶ Στωικῶν ἐνιγμάτων					0
tlg0007.tlg109.perseus-grc2	tlg0007.tlg109	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; lat; eng	tlg0007/tlg109/tlg0007.tlg109.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	88239	13420	54	Περὶ τοῦ Σωκράτους δαιμονίου					0
tlg0007.tlg082a.perseus-grc3	tlg0007.tlg082a	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg082a/tlg0007.tlg082a.perseus-grc3.xml	Frank Cole Babbitt	1931	12677	1886	8	Τὰ παλαιὰ τῶν Λακεδαινίων ἐπιτηδεύματα					0
tlg0007.tlg082a.perseus-grc4	tlg0007.tlg082a	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng	tlg0007/tlg082a/tlg0007.tlg082a.perseus-grc4.xml	Grēgorios N. Vernardakēs	1889	11542	1724	7	Τὰ παλαιὰ τῶν Λακεδαιμονίων ἐπιτηδεύματα					0
tlg0007.tlg137.perseus-grc2	tlg0007.tlg137	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg137/tlg0007.tlg137.perseus-grc2.xml	Grēgorios N. Vernardakēs	1895	3339	502	2	Σύνοψις τοῦ ὅτι παραδοξότερα οἱ Στωικοὶ τῶν ποιητῶν λέγουσι					0
tlg0007.tlg108.perseus-grc2	tlg0007.tlg108	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg108/tlg0007.tlg108.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	24092	4066	16	Περὶ εἱμαρμένης					0
tlg0007.tlg130.perseus-grc2	tlg0007.tlg130	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg130/tlg0007.tlg130.perseus-grc2.xml	Grēgorios N. Vernardakēs	1895	22564	3454	14	Περὶ τοῦ τὰ ἄλογα λόγῳ χρῆσθαι					0
tlg0007.tlg106.perseus-grc2	tlg0007.tlg106	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg106/tlg0007.tlg106.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	28393	4288	17	Περὶ τοῦ ἑαυτὸν ἐπαινεῖν ἀνεπιφθόνως					0
tlg0007.tlg101.perseus-grc2	tlg0007.tlg101	Plutarch			0	1	Greek	tlg0007	Q41523	75	grc; eng; lat	tlg0007/tlg101/tlg0007.tlg101.perseus-grc2.xml	Grēgorios N. Vernardakēs	1891	41562	6356	25	Περὶ ἀδολεσχίας					0
tlg0008.tlg001.perseus-eng2	tlg0008.tlg001	Athenaeus	Q1244416	Deipnosophistae	1	0	English	tlg0008	Q294923	205	eng; grc	tlg0008/tlg001/tlg0008.tlg001.perseus-eng2.xml	Charles Duke Yonge	1854	3424234	433058	1732	The Deipnosophists	Athenaeus	written work		anthology	93
tlg0010.tlg009.perseus-eng2	tlg0010.tlg009	Isocrates	Q87746371	Helen	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg009/tlg0010.tlg009.perseus-eng2.xml	Larue Van Hook	1945	38099	5824	23	Helen	Isocrates	literary work			100
tlg0010.tlg007.perseus-eng2	tlg0010.tlg007	Isocrates	Q110733998	To Demonicus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg007/tlg0010.tlg007.perseus-eng2.xml	George Norlin	1928	29588	5046	20	To Demonicus	Isocrates	literary work			100
tlg0010.tlg001.perseus-eng2	tlg0010.tlg001	Isocrates	Q110734275	Against Euthynus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg001/tlg0010.tlg001.perseus-eng2.xml	Larue Van Hook	1945	10753	1821	7	Against Euthynus	Isocrates	literary work, oration			100
tlg0010.tlg006.perseus-eng2	tlg0010.tlg006	Isocrates	Q16329966	Aegineticus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg006/tlg0010.tlg006.perseus-eng2.xml	Larue Van Hook	1945	27730	4352	17	Aegineticus	Isocrates	literary work, oration			100
tlg0010.tlg030.perseus-eng2	tlg0010.tlg030	Isocrates	Q87746383	Philip	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg030/tlg0010.tlg030.perseus-eng2.xml	Larue Van Hook	1945	4086	732	3	Letter 3. To Philip, II	Isocrates	literary work			100
tlg0010.tlg008.perseus-eng2	tlg0010.tlg008	Isocrates	Q4691094	Against the Sophists	1	0	English	tlg0010	Q221182	-400	eng; grc; lat	tlg0010/tlg008/tlg0010.tlg008.perseus-eng2.xml	George Norlin	1928	15194	2554	10	Against the Sophists	Isocrates	literary work, oration			100
tlg0010.tlg015.perseus-eng2	tlg0010.tlg015	Isocrates	Q87746377	Evagoras	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg015/tlg0010.tlg015.perseus-eng2.xml	Larue Van Hook	1945	45921	6972	28	Evagoras	Isocrates	literary work			100
tlg0010.tlg012.perseus-eng2	tlg0010.tlg012	Isocrates	Q87746374	Plataicus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg012/tlg0010.tlg012.perseus-eng2.xml	Larue Van Hook	1945	34741	5351	21	Plataicus	Isocrates	literary work, oration			100
tlg0010.tlg024.perseus-eng2	tlg0010.tlg024	Isocrates	Q87746379	Archidamus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg024/tlg0010.tlg024.perseus-eng2.xml	Larue Van Hook	1945	10614	1831	7	Letter 9. To Archidamus	Isocrates	literary work			100
tlg0010.tlg022.perseus-eng2	tlg0010.tlg022	Isocrates	Q110734158	To Dionysius	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg022/tlg0010.tlg022.perseus-eng2.xml	Larue Van Hook	1945	5629	986	4	Letter 1. To Dionysius	Isocrates	letter, literary work			100
tlg0010.tlg013.perseus-eng2	tlg0010.tlg013	Isocrates	Q110733890	To Nicocles	1	0	English	tlg0010	Q221182	-400	eng; grc; lat	tlg0010/tlg013/tlg0010.tlg013.perseus-eng2.xml	George Norlin	1928	30856	4819	19	To Nicocles	Isocrates	literary work, oration			100
tlg0010.tlg014.perseus-eng2	tlg0010.tlg014	Isocrates	Q135656420	Nicocles	1	0	English	tlg0010	Q221182	-400	eng; grc; lat	tlg0010/tlg014/tlg0010.tlg014.perseus-eng2.xml	George Norlin	1928	37019	5806	23	Nicocles or the Cyprians	Isocrates	translated work, literary work	treatise	prose	100
tlg0010.tlg003.perseus-eng2	tlg0010.tlg003	Isocrates	Q110734258	Against Lochites	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg003/tlg0010.tlg003.perseus-eng2.xml	Larue Van Hook	1945	11743	1835	7	Against Lochites	Isocrates	literary work, oration			100
tlg0010.tlg005.perseus-eng2	tlg0010.tlg005	Isocrates	Q87746370	Trapeziticus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg005/tlg0010.tlg005.perseus-eng2.xml	Larue Van Hook	1945	34720	5540	22	Trapeziticus	Isocrates	literary work, oration			100
tlg0010.tlg002.perseus-eng2	tlg0010.tlg002	Isocrates	Q87746367	Against Callimachus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg002/tlg0010.tlg002.perseus-eng2.xml	Larue Van Hook	1945	40697	6375	26	Against Callimachus	Isocrates	literary work, oration			100
tlg0010.tlg011.perseus-eng2	tlg0010.tlg011	Isocrates	Q3893205	Panegyricus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg011/tlg0010.tlg011.perseus-eng2.xml	George Norlin	1928	138820	21059	84	Panegyricus	Isocrates	literary work, oration	panegyric		100
tlg0010.tlg016.perseus-eng2	tlg0010.tlg016	Isocrates	Q87746379	Archidamus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg016/tlg0010.tlg016.perseus-eng2.xml	George Norlin	1928	69261	10689	43	Archidamus	Isocrates	literary work			100
tlg0010.tlg029.perseus-eng2	tlg0010.tlg029	Isocrates	Q110734162	To Antipater	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg029/tlg0010.tlg029.perseus-eng2.xml	Larue Van Hook	1945	7491	1314	5	Letter 4. To Antipater	Isocrates	letter, literary work			100
tlg0010.tlg020.perseus-eng2	tlg0010.tlg020	Isocrates	Q87746383	Philip	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg020/tlg0010.tlg020.perseus-eng2.xml	George Norlin	1928	98175	15269	61	To Philip	Isocrates	literary work			100
tlg0010.tlg027.perseus-eng2	tlg0010.tlg027	Isocrates	Q87746383	Philip	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg027/tlg0010.tlg027.perseus-eng2.xml	Larue Van Hook	1945	11197	2023	8	Letter 2. To Philip, I	Isocrates	literary work			100
tlg0010.tlg018.perseus-eng2	tlg0010.tlg018	Isocrates	Q87746381	Areopagiticus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg018/tlg0010.tlg018.perseus-eng2.xml	George Norlin	1928	61579	9153	37	Areopagiticus	Isocrates	literary work, oration			100
tlg0010.tlg026.perseus-eng3	tlg0010.tlg026	Isocrates	Q110734167	To Timotheus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg026/tlg0010.tlg026.perseus-eng3.xml	Larue Van Hook	1945	5918	1032	4	Letter 7. To Timotheus	Isocrates	letter, literary work			100
tlg0010.tlg019.perseus-eng2	tlg0010.tlg019	Isocrates	Q4774689	Antidosis	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg019/tlg0010.tlg019.perseus-eng2.xml	George Norlin	1928	162891	29306	117	Antidosis	Isocrates	oration, literary work			100
tlg0010.tlg021.perseus-eng2	tlg0010.tlg021	Isocrates	Q87746403	Panathenaicus	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg021/tlg0010.tlg021.perseus-eng2.xml	George Norlin	1928	179924	27655	111	Panathenaicus	Isocrates	literary work, oration			100
tlg0010.tlg017.perseus-eng2	tlg0010.tlg017	Isocrates	Q87746382	On the peace	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg017/tlg0010.tlg017.perseus-eng2.xml	George Norlin	1928	104976	15997	64	On the Peace	Isocrates	literary work, oration			100
tlg0010.tlg028.perseus-eng2	tlg0010.tlg028	Isocrates	Q110734164	To Alexander	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg028/tlg0010.tlg028.perseus-eng2.xml	Larue Van Hook	1945	2752	480	2	Letter 5. To Alexander	Isocrates	letter, literary work			100
tlg0010.tlg010.perseus-eng2	tlg0010.tlg010	Isocrates	Q87746372	Busiris	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg010/tlg0010.tlg010.perseus-eng2.xml	Larue Van Hook	1945	28528	4315	17	Busiris	Isocrates	literary work			100
tlg0010.tlg004.perseus-eng2	tlg0010.tlg004	Isocrates	Q87746368	On the Team of Horses	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg004/tlg0010.tlg004.perseus-eng2.xml	Larue Van Hook	1945	33243	5106	20	Concerning the Team of Horses	Isocrates	literary work, oration			97
tlg0010.tlg025.perseus-eng2	tlg0010.tlg025	Isocrates	Q110734170	To the kings of the Mytilenians	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg025/tlg0010.tlg025.perseus-eng2.xml	Larue Van Hook	1945	5840	1012	4	Letter 8. To the Rulers of the Mytilenaeans	Isocrates	letter, literary work			84
tlg0010.tlg023.perseus-eng2	tlg0010.tlg023	Isocrates	Q110734166	To the sons of Jason	1	0	English	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg023/tlg0010.tlg023.perseus-eng2.xml	Larue Van Hook	1945	7613	1354	5	Letter 6. To the Children of Jason	Isocrates	letter, literary work			80
tlg0010.tlg009.perseus-grc2	tlg0010.tlg009	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg009/tlg0010.tlg009.perseus-grc2.xml	Larue Van Hook	1945	28432	3758	15	Ἑλένη					0
tlg0010.tlg007.perseus-grc2	tlg0010.tlg007	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg007/tlg0010.tlg007.perseus-grc2.xml	George Norlin; Larue Van Hook	1928	21998	2908	12	Πρὸς Δημόνικον					0
tlg0010.tlg001.perseus-grc2	tlg0010.tlg001	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg001/tlg0010.tlg001.perseus-grc2.xml	Larue Van Hook	1945	7849	1137	5	Πρὸς Εὐθύνους ἀμάρτυρος					0
tlg0010.tlg006.perseus-grc2	tlg0010.tlg006	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg006/tlg0010.tlg006.perseus-grc2.xml	Larue Van Hook	1945	22072	2941	12	Αἰγητικὸς					0
tlg0010.tlg030.perseus-grc2	tlg0010.tlg030	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg030/tlg0010.tlg030.perseus-grc2.xml	Larue Van Hook	1945	2725	422	2	Ἐπιστολαὶ γʹ Φιλίππῳ β΄					0
tlg0010.tlg008.perseus-grc2	tlg0010.tlg008	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg008/tlg0010.tlg008.perseus-grc2.xml	George Norlin	1928	10340	1332	5	Κατὰ τῶν σοφιστῶν					0
tlg0010.tlg015.perseus-grc2	tlg0010.tlg015	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg015/tlg0010.tlg015.perseus-grc2.xml	Larue Van Hook	1945	35210	4641	19	Εὐαγόρας					0
tlg0010.tlg012.perseus-grc2	tlg0010.tlg012	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg012/tlg0010.tlg012.perseus-grc2.xml	Larue Van Hook	1945	25256	3216	13	Πλαταικός					0
tlg0010.tlg024.perseus-grc2	tlg0010.tlg024	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg024/tlg0010.tlg024.perseus-grc2.xml	Larue Van Hook	1945	7868	1144	5	Ἐπιστολαὶ θʹ Ἀρχιδάμῳ					0
tlg0010.tlg023.perseus-grc2	tlg0010.tlg023	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg023/tlg0010.tlg023.perseus-grc2.xml	Larue Van Hook	1945	6242	892	4	Ἐπιστολαὶ ςʹ Τοῖς Ἰάσονος παισίν					0
tlg0010.tlg022.perseus-grc2	tlg0010.tlg022	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg022/tlg0010.tlg022.perseus-grc2.xml	Larue Van Hook	1945	4167	588	2	Ἐπιστολαὶ αʹ Διονύσιῳ					0
tlg0010.tlg025.perseus-grc2	tlg0010.tlg025	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg025/tlg0010.tlg025.perseus-grc2.xml	Larue Van Hook	1945	4545	668	3	Ἐπιστολαὶ ηʹ Τοῖς Μυτιληναίων ἄρχουσιν					0
tlg0010.tlg013.perseus-grc2	tlg0010.tlg013	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg013/tlg0010.tlg013.perseus-grc2.xml	George Norlin	1928	22780	3023	12	Πρὸς Νικόκλεα					0
tlg0010.tlg014.perseus-grc2	tlg0010.tlg014	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg014/tlg0010.tlg014.perseus-grc2.xml	George Norlin	1928	28452	3778	15	Νικόκλης ἢ Κύπριοι					0
tlg0010.tlg003.perseus-grc2	tlg0010.tlg003	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg003/tlg0010.tlg003.perseus-grc2.xml	Larue Van Hook	1945	8478	1121	4	Κατὰ Λοχίτου					0
tlg0010.tlg004.perseus-grc2	tlg0010.tlg004	Isocrates			0	0	Greek	tlg0010	Q221182	-400	eng; grc	tlg0010/tlg004/tlg0010.tlg004.perseus-grc2.xml	Larue Van Hook	1945	22189	2935	12	Περὶ τοῦ ζεύγους					0
